Strategy,Simulation,Maximum Drawdown
Risk-Aware Regime Switching,1881,-0.20274302836085156
Risk-Aware Regime Switching,1882,-0.18606350065390376
Risk-Aware Regime Switching,1883,-0.24257088013012584
Risk-Aware Regime Switching,1884,-0.26869313986378596
Risk-Aware Regime Switching,1885,-0.16740390345799616
Risk-Aware Regime Switching,1886,-0.1031787570630357
Risk-Aware Regime Switching,1887,-0.23350509807502007
Risk-Aware Regime Switching,1888,-0.33182786562627176
Risk-Aware Regime Switching,1889,-0.38897578435082925
Risk-Aware Regime Switching,1890,-0.3365486256304665
Risk-Aware Regime Switching,1891,-0.19036278152327712
Risk-Aware Regime Switching,1892,-0.2019553827766869
Risk-Aware Regime Switching,1893,-0.3770461085239517
Risk-Aware Regime Switching,1894,-0.34634636161474697
Risk-Aware Regime Switching,1895,-0.2531866377033496
Risk-Aware Regime Switching,1896,-0.32335223673221114
Risk-Aware Regime Switching,1897,-0.4184047823940372
Risk-Aware Regime Switching,1898,-0.26960059439122197
Risk-Aware Regime Switching,1899,-0.2851410766751209
Risk-Aware Regime Switching,1900,-0.21142027949996778
Risk-Aware Regime Switching,1901,-0.2802633192797398
Risk-Aware Regime Switching,1902,-0.45921755906906203
Risk-Aware Regime Switching,1903,-0.17300862565328856
Risk-Aware Regime Switching,1904,-0.13937022703477597
Risk-Aware Regime Switching,1905,-0.3824226515387552
Risk-Aware Regime Switching,1906,-0.3235452271560608
Risk-Aware Regime Switching,1907,-0.15058648489575932
Risk-Aware Regime Switching,1908,-0.20445246120738725
Risk-Aware Regime Switching,1909,-0.2016106881591314
Risk-Aware Regime Switching,1910,-0.21837751867761923
Risk-Aware Regime Switching,1911,-0.15071945460607217
Risk-Aware Regime Switching,1912,-0.21437919977135345
Risk-Aware Regime Switching,1913,-0.30646696349474967
Risk-Aware Regime Switching,1914,-0.20603493211507828
Risk-Aware Regime Switching,1915,-0.13640305473142245
Risk-Aware Regime Switching,1916,-0.2613828316906438
Risk-Aware Regime Switching,1917,-0.2823856328659121
Risk-Aware Regime Switching,1918,-0.38110520644896695
Risk-Aware Regime Switching,1919,-0.3143619514517484
Risk-Aware Regime Switching,1920,-0.19431970351085537
Risk-Aware Regime Switching,1921,-0.3453135898910519
Risk-Aware Regime Switching,1922,-0.506253790079622
Risk-Aware Regime Switching,1923,-0.3574597628483732
Risk-Aware Regime Switching,1924,-0.1745495862408114
Risk-Aware Regime Switching,1925,-0.18922145051447603
Risk-Aware Regime Switching,1926,-0.1629224946647213
Risk-Aware Regime Switching,1927,-0.10556740025379818
Risk-Aware Regime Switching,1928,-0.25323786667984505
Risk-Aware Regime Switching,1929,-0.3554339302283409
Risk-Aware Regime Switching,1930,-0.20324408865207866
Risk-Aware Regime Switching,1931,-0.14828030414243132
Risk-Aware Regime Switching,1932,-0.1037064208636379
Risk-Aware Regime Switching,1933,-0.15150222681593895
Risk-Aware Regime Switching,1934,-0.2532830061997595
Risk-Aware Regime Switching,1935,-0.15895583855041706
Risk-Aware Regime Switching,1936,-0.12069000188810919
Risk-Aware Regime Switching,1937,-0.12219695575500189
Risk-Aware Regime Switching,1938,-0.20511021752547154
Risk-Aware Regime Switching,1939,-0.23855478792913487
Risk-Aware Regime Switching,1940,-0.29112537235307756
Risk-Aware Regime Switching,1941,-0.14875176030208725
Risk-Aware Regime Switching,1942,-0.134750534791655
Risk-Aware Regime Switching,1943,-0.2827339088256646
Risk-Aware Regime Switching,1944,-0.19156418337446846
Risk-Aware Regime Switching,1945,-0.3363363064645094
Risk-Aware Regime Switching,1946,-0.25664464329679537
Risk-Aware Regime Switching,1947,-0.1667250098411176
Risk-Aware Regime Switching,1948,-0.20107709332793755
Risk-Aware Regime Switching,1949,-0.2594613686092706
Risk-Aware Regime Switching,1950,-0.14072613342788365
Risk-Aware Regime Switching,1951,-0.15192500513045237
Risk-Aware Regime Switching,1952,-0.17089732571840788
Risk-Aware Regime Switching,1953,-0.11932298507855421
Risk-Aware Regime Switching,1954,-0.5448873736764714
Risk-Aware Regime Switching,1955,-0.11506420717401156
Risk-Aware Regime Switching,1956,-0.2545991071637612
Risk-Aware Regime Switching,1957,-0.09525260232538835
Risk-Aware Regime Switching,1958,-0.45489486424012215
Risk-Aware Regime Switching,1959,-0.41624996782172563
Risk-Aware Regime Switching,1960,-0.2363742449447931
Risk-Aware Regime Switching,1961,-0.14194129318089266
Risk-Aware Regime Switching,1962,-0.2258273013767822
Risk-Aware Regime Switching,1963,-0.3584484667967148
Risk-Aware Regime Switching,1964,-0.29803924322216435
Risk-Aware Regime Switching,1965,-0.33143716004245916
Risk-Aware Regime Switching,1966,-0.25822701548042315
Risk-Aware Regime Switching,1967,-0.15827235472173418
Risk-Aware Regime Switching,1968,-0.20260098194293263
Risk-Aware Regime Switching,1969,-0.261535061539387
Risk-Aware Regime Switching,1970,-0.15517301298021946
Risk-Aware Regime Switching,1971,-0.26672303766646277
Risk-Aware Regime Switching,1972,-0.14587106729912425
Risk-Aware Regime Switching,1973,-0.27555690198004945
Risk-Aware Regime Switching,1974,-0.13494750591522575
Risk-Aware Regime Switching,1975,-0.26091300591880007
Risk-Aware Regime Switching,1976,-0.34382551803133965
Risk-Aware Regime Switching,1977,-0.2287551416352469
Risk-Aware Regime Switching,1978,-0.2555558998288531
Risk-Aware Regime Switching,1979,-0.1210663402495521
Risk-Aware Regime Switching,1980,-0.41151585835124505
Risk-Aware Regime Switching,1981,-0.21309632731255201
Risk-Aware Regime Switching,1982,-0.27395209583237745
Risk-Aware Regime Switching,1983,-0.09851935757499852
Risk-Aware Regime Switching,1984,-0.23650760855172026
Risk-Aware Regime Switching,1985,-0.2221547506451016
Risk-Aware Regime Switching,1986,-0.1378853326238083
Risk-Aware Regime Switching,1987,-0.20532540798409438
Risk-Aware Regime Switching,1988,-0.19723582789655736
Risk-Aware Regime Switching,1989,-0.15193330314748033
Risk-Aware Regime Switching,1990,-0.2704216504727873
Risk-Aware Regime Switching,1991,-0.24660451860999177
Risk-Aware Regime Switching,1992,-0.1110628621189309
Risk-Aware Regime Switching,1993,-0.128689700411738
Risk-Aware Regime Switching,1994,-0.46463009521125764
Risk-Aware Regime Switching,1995,-0.18126491610906592
Risk-Aware Regime Switching,1996,-0.2131892128459758
Risk-Aware Regime Switching,1997,-0.32798343773991645
Risk-Aware Regime Switching,1998,-0.1936099288111599
Risk-Aware Regime Switching,1999,-0.22142479270340465
Risk-Aware Regime Switching,2000,-0.1470664830808236
Risk-Aware Regime Switching,2001,-0.22607931816467752
Risk-Aware Regime Switching,2002,-0.4008199777667373
Risk-Aware Regime Switching,2003,-0.200805093682893
Risk-Aware Regime Switching,2004,-0.12282373921127199
Risk-Aware Regime Switching,2005,-0.1849568063548549
Risk-Aware Regime Switching,2006,-0.25872509991098924
Risk-Aware Regime Switching,2007,-0.2969290778304765
Risk-Aware Regime Switching,2008,-0.12052101436047413
Risk-Aware Regime Switching,2009,-0.3238436399274459
Risk-Aware Regime Switching,2010,-0.27500381779070693
Risk-Aware Regime Switching,2011,-0.1568572508457564
Risk-Aware Regime Switching,2012,-0.18842544928432292
Risk-Aware Regime Switching,2013,-0.31009566869616856
Risk-Aware Regime Switching,2014,-0.2012346232634762
Risk-Aware Regime Switching,2015,-0.40196131126302515
Risk-Aware Regime Switching,2016,-0.18335657175446507
Risk-Aware Regime Switching,2017,-0.36473797319948476
Risk-Aware Regime Switching,2018,-0.2537586271534712
Risk-Aware Regime Switching,2019,-0.18105310820709342
Risk-Aware Regime Switching,2020,-0.15998143378616547
Risk-Aware Regime Switching,2021,-0.10823214072386034
Risk-Aware Regime Switching,2022,-0.4229996226746401
Risk-Aware Regime Switching,2023,-0.4277509933852346
Risk-Aware Regime Switching,2024,-0.3152970172786267
Risk-Aware Regime Switching,2025,-0.07618165197140936
Risk-Aware Regime Switching,2026,-0.39707601870584786
Risk-Aware Regime Switching,2027,-0.2725476607638698
Risk-Aware Regime Switching,2028,-0.35326716235610733
Risk-Aware Regime Switching,2029,-0.2631270483893696
Risk-Aware Regime Switching,2030,-0.43549892473506613
Risk-Aware Regime Switching,2031,-0.13039281812093206
Risk-Aware Regime Switching,2032,-0.2638764149999785
Risk-Aware Regime Switching,2033,-0.16881227695829115
Risk-Aware Regime Switching,2034,-0.32356484331017876
Risk-Aware Regime Switching,2035,-0.357859542553289
Risk-Aware Regime Switching,2036,-0.29010999376669244
Risk-Aware Regime Switching,2037,-0.3465986844451149
Risk-Aware Regime Switching,2038,-0.21249859738247312
Risk-Aware Regime Switching,2039,-0.23662223197705512
Risk-Aware Regime Switching,2040,-0.16607748273943768
Risk-Aware Regime Switching,2041,-0.16738219891913664
Risk-Aware Regime Switching,2042,-0.3924667415611135
Risk-Aware Regime Switching,2043,-0.3961695351989295
Risk-Aware Regime Switching,2044,-0.3251546518935595
Risk-Aware Regime Switching,2045,-0.21668925785630333
Risk-Aware Regime Switching,2046,-0.21136053175639613
Risk-Aware Regime Switching,2047,-0.20904263336750262
Risk-Aware Regime Switching,2048,-0.4125401776079711
Risk-Aware Regime Switching,2049,-0.23317683466986217
Risk-Aware Regime Switching,2050,-0.13454131338372943
Risk-Aware Regime Switching,2051,-0.4942399533380828
Risk-Aware Regime Switching,2052,-0.1623744129292597
Risk-Aware Regime Switching,2053,-0.325017879642467
Risk-Aware Regime Switching,2054,-0.26125372235492905
Risk-Aware Regime Switching,2055,-0.19167214848698866
Risk-Aware Regime Switching,2056,-0.21766508774627114
Risk-Aware Regime Switching,2057,-0.2512852032761719
Risk-Aware Regime Switching,2058,-0.33279641699689755
Risk-Aware Regime Switching,2059,-0.25020790241946567
Risk-Aware Regime Switching,2060,-0.09369052142492362
Risk-Aware Regime Switching,2061,-0.22834770553042838
Risk-Aware Regime Switching,2062,-0.2004639519675978
Risk-Aware Regime Switching,2063,-0.30260864014902467
Risk-Aware Regime Switching,2064,-0.10599332011917073
Risk-Aware Regime Switching,2065,-0.1800198763275893
Risk-Aware Regime Switching,2066,-0.2538868825799633
Risk-Aware Regime Switching,2067,-0.48835912842402085
Risk-Aware Regime Switching,2068,-0.1698390964618096
Risk-Aware Regime Switching,2069,-0.3483502815296353
Risk-Aware Regime Switching,2070,-0.15154123771054462
Risk-Aware Regime Switching,2071,-0.1468612510891174
Risk-Aware Regime Switching,2072,-0.23401667627246237
Risk-Aware Regime Switching,2073,-0.1570920375083148
Risk-Aware Regime Switching,2074,-0.15954429810092108
Risk-Aware Regime Switching,2075,-0.21750919262767854
Risk-Aware Regime Switching,2076,-0.09425211031849612
Risk-Aware Regime Switching,2077,-0.3818920780203976
Risk-Aware Regime Switching,2078,-0.20007060436001245
Risk-Aware Regime Switching,2079,-0.27071467859049647
Risk-Aware Regime Switching,2080,-0.1384147396033104
Risk-Aware Regime Switching,2081,-0.28990184133407904
Risk-Aware Regime Switching,2082,-0.15734927483938943
Risk-Aware Regime Switching,2083,-0.13463704816318722
Risk-Aware Regime Switching,2084,-0.37035134129298775
Risk-Aware Regime Switching,2085,-0.4495044403087931
Risk-Aware Regime Switching,2086,-0.14044679059036247
Risk-Aware Regime Switching,2087,-0.3844828708844188
Risk-Aware Regime Switching,2088,-0.22419826228612094
Risk-Aware Regime Switching,2089,-0.22960762795577017
Risk-Aware Regime Switching,2090,-0.28057175675528556
Risk-Aware Regime Switching,2091,-0.45365708576633645
Risk-Aware Regime Switching,2092,-0.25407008812505205
Risk-Aware Regime Switching,2093,-0.28868646911578033
Risk-Aware Regime Switching,2094,-0.17476706308139034
Risk-Aware Regime Switching,2095,-0.274413492009122
Risk-Aware Regime Switching,2096,-0.2748924855853181
Risk-Aware Regime Switching,2097,-0.3596970357508932
Risk-Aware Regime Switching,2098,-0.15368177886091194
Risk-Aware Regime Switching,2099,-0.1919003877437333
Risk-Aware Regime Switching,2100,-0.23162763536401354
Risk-Aware Regime Switching,2101,-0.31633439281455744
Risk-Aware Regime Switching,2102,-0.24159432382482382
Risk-Aware Regime Switching,2103,-0.1639240646897956
Risk-Aware Regime Switching,2104,-0.14358132812018454
Risk-Aware Regime Switching,2105,-0.2218248640564655
Risk-Aware Regime Switching,2106,-0.15345480041050052
Risk-Aware Regime Switching,2107,-0.365167302556234
Risk-Aware Regime Switching,2108,-0.3975888323367016
Risk-Aware Regime Switching,2109,-0.1603582610265547
Risk-Aware Regime Switching,2110,-0.2431199860424622
Risk-Aware Regime Switching,2111,-0.25544271590375545
Risk-Aware Regime Switching,2112,-0.18697584164146386
Risk-Aware Regime Switching,2113,-0.21617858829060177
Risk-Aware Regime Switching,2114,-0.3227835163512164
Risk-Aware Regime Switching,2115,-0.2225178580991628
Risk-Aware Regime Switching,2116,-0.1998085487147646
Risk-Aware Regime Switching,2117,-0.22739759019187167
Risk-Aware Regime Switching,2118,-0.28042525337486324
Risk-Aware Regime Switching,2119,-0.3393944055685856
Risk-Aware Regime Switching,2120,-0.2172538471691976
Risk-Aware Regime Switching,2121,-0.15614311456199592
Risk-Aware Regime Switching,2122,-0.12156715518101546
Risk-Aware Regime Switching,2123,-0.2224096283306869
Risk-Aware Regime Switching,2124,-0.37678924472563147
Risk-Aware Regime Switching,2125,-0.2349484279352413
Risk-Aware Regime Switching,2126,-0.3904543249399909
Risk-Aware Regime Switching,2127,-0.3262815529672709
Risk-Aware Regime Switching,2128,-0.48425581630120973
Risk-Aware Regime Switching,2129,-0.30723993649582026
Risk-Aware Regime Switching,2130,-0.2622832670541282
Risk-Aware Regime Switching,2131,-0.16989995014694692
Risk-Aware Regime Switching,2132,-0.24932399864130894
Risk-Aware Regime Switching,2133,-0.14224790768054196
Risk-Aware Regime Switching,2134,-0.1595218776372187
Risk-Aware Regime Switching,2135,-0.1639486927482655
Risk-Aware Regime Switching,2136,-0.12446240740434822
Risk-Aware Regime Switching,2137,-0.18720171815858877
Risk-Aware Regime Switching,2138,-0.22033030562037303
Risk-Aware Regime Switching,2139,-0.15057532279896246
Risk-Aware Regime Switching,2140,-0.21967532755675323
Risk-Aware Regime Switching,2141,-0.15719771326672238
Risk-Aware Regime Switching,2142,-0.0840304575100812
Risk-Aware Regime Switching,2143,-0.16552015249892882
Risk-Aware Regime Switching,2144,-0.30480970660720397
Risk-Aware Regime Switching,2145,-0.23038154644977227
Risk-Aware Regime Switching,2146,-0.22322247760928882
Risk-Aware Regime Switching,2147,-0.23983910841769973
Risk-Aware Regime Switching,2148,-0.14897410530566524
Risk-Aware Regime Switching,2149,-0.2405791028833355
Risk-Aware Regime Switching,2150,-0.2664564721818935
Risk-Aware Regime Switching,2151,-0.23997425903907943
Risk-Aware Regime Switching,2152,-0.10724609528470241
Risk-Aware Regime Switching,2153,-0.18239389054250676
Risk-Aware Regime Switching,2154,-0.4046197131030155
Risk-Aware Regime Switching,2155,-0.2326403282460885
Risk-Aware Regime Switching,2156,-0.34059878770484997
Risk-Aware Regime Switching,2157,-0.38154536932501815
Risk-Aware Regime Switching,2158,-0.1491189343560747
Risk-Aware Regime Switching,2159,-0.2969847944647328
Risk-Aware Regime Switching,2160,-0.22807878388807357
Risk-Aware Regime Switching,2161,-0.24422493260914446
Risk-Aware Regime Switching,2162,-0.23728975044334955
Risk-Aware Regime Switching,2163,-0.20658769166292779
Risk-Aware Regime Switching,2164,-0.10423934911645338
Risk-Aware Regime Switching,2165,-0.25661131128175163
Risk-Aware Regime Switching,2166,-0.23321383345722224
Risk-Aware Regime Switching,2167,-0.08085399321535047
Risk-Aware Regime Switching,2168,-0.37798723948546964
Risk-Aware Regime Switching,2169,-0.23374678823921347
Risk-Aware Regime Switching,2170,-0.2393364368029427
Risk-Aware Regime Switching,2171,-0.1041957151557863
Risk-Aware Regime Switching,2172,-0.17366580445181967
Risk-Aware Regime Switching,2173,-0.38477514474780095
Risk-Aware Regime Switching,2174,-0.11285017133270137
Risk-Aware Regime Switching,2175,-0.27555834607315366
Risk-Aware Regime Switching,2176,-0.21906922986452704
Risk-Aware Regime Switching,2177,-0.39294783783885046
Risk-Aware Regime Switching,2178,-0.19044128648992986
Risk-Aware Regime Switching,2179,-0.19810406842967265
Risk-Aware Regime Switching,2180,-0.1825687905374166
Risk-Aware Regime Switching,2181,-0.4855595433382971
Risk-Aware Regime Switching,2182,-0.19184608287037708
Risk-Aware Regime Switching,2183,-0.29259886816185365
Risk-Aware Regime Switching,2184,-0.4381350751001545
Risk-Aware Regime Switching,2185,-0.27411362708303655
Risk-Aware Regime Switching,2186,-0.33868573442785754
Risk-Aware Regime Switching,2187,-0.32949035710156105
Risk-Aware Regime Switching,2188,-0.18533197212120467
Risk-Aware Regime Switching,2189,-0.17076226234168268
Risk-Aware Regime Switching,2190,-0.21269649715342887
Risk-Aware Regime Switching,2191,-0.28833891107678467
Risk-Aware Regime Switching,2192,-0.2552470322333319
Risk-Aware Regime Switching,2193,-0.25063050354203265
Risk-Aware Regime Switching,2194,-0.2284570224733936
Risk-Aware Regime Switching,2195,-0.31096837384790044
Risk-Aware Regime Switching,2196,-0.11839852075029644
Risk-Aware Regime Switching,2197,-0.21826322303611478
Risk-Aware Regime Switching,2198,-0.17510139239213351
Risk-Aware Regime Switching,2199,-0.11892357619951976
Risk-Aware Regime Switching,2200,-0.36250944711077504
Risk-Aware Regime Switching,2201,-0.190736513384403
Risk-Aware Regime Switching,2202,-0.40973076613542947
